unary_node_id,unary_node_time,unary_simp_error,unary_ets_error,simp_span,ets_span,added_span,wrongly_added_span,unary_dist_from_sample_centroid0,unary_simp_dist_from_sample_centroid,unary_ets_dist_from_sample_centroid
1695.0,1.0,1.6966866240971776,1.697014993833392,9664077.0,13159468.0,3495391.0,0.0,17.894693603439592,18.251669760335005,18.233702031858833
1698.0,1.0,2.6301489232085813,2.629287833683544,27145205.0,100000000.0,72854795.0,0.0,16.922957056526933,16.92526133554022,16.851800486803715
1699.0,1.0,2.6139014384183907,2.6162674721958563,28163472.0,100000000.0,71836528.0,0.0,16.47756993180495,16.41117609679323,16.563010323749953
1700.0,1.0,2.611415448363881,2.611160263438982,71836528.0,100000000.0,28163472.0,0.0,16.47756993180495,16.175002850006933,16.16180016527717
1701.0,1.0,2.8843594459851905,2.884899889914886,88663222.0,90426463.0,1763241.0,0.0,25.363723679927737,25.170095285519555,25.205513690593495
1704.0,1.0,1.830559812490164,1.8306163055173679,18019891.0,38272728.0,20252837.0,0.0,9.283097849464358,9.880356970443353,9.85689356719218
1706.0,1.0,2.010122276684283,2.0108178615518213,84359114.0,100000000.0,15640886.0,0.0,5.551914353615077,5.480956018986817,5.445110072192114
1707.0,1.0,1.483818498600159,1.48483542448284,69680345.0,100000000.0,30319655.0,0.0,21.85116058563803,21.495464133109145,21.444567128858353
1708.0,1.0,1.4809082681475834,1.4809520896866735,98281125.0,100000000.0,1718875.0,0.0,21.85116058563803,21.707539047313546,21.704397331465902
1709.0,1.0,2.424311962378062,2.4246479003868333,71113780.0,84675389.0,13561609.0,0.0,10.38994974498445,10.13106290924228,10.138418790148716
1710.0,1.0,2.182330586278517,2.181628618988268,22070818.0,37059052.0,14988234.0,0.0,2.3043248503096634,2.127430291808048,2.1077788657038
1711.0,1.0,2.179645353662879,2.1810325632209357,45844478.0,47279841.0,1435363.0,0.0,2.3043248503096634,2.0218089613884764,2.0954366061033163
1712.0,1.0,1.7577218541486737,1.7572500779547753,34488180.0,50842844.0,16354664.0,0.0,12.08212561101205,12.139958702730798,12.170868599592982
1713.0,1.0,1.757091146943918,1.755288172986332,2743337.0,53592749.0,50849412.0,0.0,12.08212561101205,12.240348815905403,12.393991721687783
1714.0,1.0,1.7433784907389935,1.74357359076877,63886983.0,88567031.0,24680048.0,0.0,12.496717301717677,12.641165518659776,12.625780651216154
1716.0,1.0,2.1887617260491212,2.190277816301812,5780008.0,35949915.0,30169907.0,0.0,5.374363250661439,5.379631196843103,5.392715365181598
1717.0,1.0,2.1860628136371925,2.1868620398228193,54544249.0,84497703.0,29953454.0,0.0,5.374363250661439,5.499652031653033,5.47333998030827
1718.0,1.0,2.2028330953784936,2.2027102090890525,6601936.0,100000000.0,93398064.0,0.0,5.530714233019431,5.612088286802411,5.657275491253005
1719.0,1.0,2.555879497406228,2.555571025206358,73673250.0,100000000.0,26326750.0,0.0,14.463176806039932,14.611042545865491,14.584356808802145
1720.0,1.0,2.5517127367850736,2.552287462835355,26326750.0,42409022.0,16082272.0,0.0,14.463176806039932,14.478405397250238,14.487560524655935
1721.0,1.0,1.5120503521089275,1.5125669832515047,21104481.0,60664980.0,39560499.0,0.0,20.839402592684944,21.124808323773923,21.09033843756254
1722.0,1.0,1.50864355679179,1.5090624643510973,81288469.0,87737019.0,6448550.0,0.0,21.13638318760238,21.04784792894364,21.039230246871455
1723.0,1.0,1.508029016567797,1.5077667002092285,55087417.0,100000000.0,44912583.0,0.0,21.13638318760238,21.037273707797812,21.022512747828443
1725.0,1.0,2.1163764946896797,2.1163621253670035,78703923.0,100000000.0,21296077.0,0.0,2.0199834951519993,2.036640557178932,2.059855803129573
1726.0,1.0,1.2052636774699357,1.2046078163749645,94871399.0,100000000.0,5128601.0,0.0,31.277601011324375,31.068262263943577,31.15762861830826
1727.0,1.0,1.2086258101637966,1.2087522667216248,5128601.0,100000000.0,94871399.0,0.0,31.277601011324375,31.159022782792775,31.10971738179822
1728.0,1.0,1.2031955592497923,1.2024852840988014,48870356.0,100000000.0,51129644.0,0.0,31.454683710412812,31.155895790107255,31.324327361646773
1729.0,1.0,1.2023068998780124,1.2012499844537499,51129644.0,59700199.0,8570555.0,0.0,31.454683710412812,31.180593475308928,31.321792881218194
1730.0,1.0,1.412080048289577,1.4118289032103382,43416651.0,73928454.0,30511803.0,0.0,23.311332640104027,23.53842799692183,23.55510984884845
1732.0,1.0,1.621995470714389,1.621853967259118,58342908.0,71108078.0,12765170.0,0.0,20.929604902184945,20.925985896457505,20.956135169177813
1736.0,1.0,1.618242623273638,1.6182097022391941,97286805.0,100000000.0,2713195.0,0.0,20.96851994675936,20.76393257977277,20.764638684197173
1737.0,1.0,1.4253603205574112,1.425600934603117,72910449.0,100000000.0,27089551.0,0.0,23.24509493194,23.376932197301354,23.349985629654935
1738.0,1.0,1.4301895412769503,1.4266009871418017,27089551.0,96503367.0,69413816.0,0.0,23.24509493194,23.189767636799292,23.382562221535864
1742.0,1.0,2.140798058173061,2.139746880631147,20193331.0,96376430.0,76183099.0,0.0,1.1869402921102818,1.0504980051660031,1.0012099563655943
1743.0,1.0,2.1410094799343993,2.1418105244969525,79806669.0,100000000.0,20193331.0,0.0,1.1869402921102818,1.0642752496693066,1.1052274551485621
1744.0,1.0,2.6112398911649857,2.6111798802128,74942322.0,75037053.0,94731.0,0.0,16.332621618538234,16.34484680515319,16.338118255212972
1745.0,1.0,2.617009418928492,2.6185852714635174,10896850.0,25057678.0,14160828.0,0.0,16.332621618538234,16.614344394961595,16.666022695591522
1747.0,1.0,2.0186925505713376,2.0201811111556323,7970333.0,100000000.0,92029667.0,0.0,3.6819078601462722,3.8052005357696475,3.70141830458473
1748.0,1.0,1.657398056399903,1.655406113819846,37804651.0,92249154.0,54444503.0,0.0,19.498078078384424,19.539890750209896,19.51129402663821
1749.0,1.0,1.6561488820142563,1.6587276354456866,7750846.0,62195349.0,54444503.0,0.0,19.498078078384424,19.532334978497406,19.657557171057913
1753.0,1.0,2.171891510412909,2.1692865563052752,28810323.0,80221280.0,51410957.0,0.0,4.2553151737455055,4.108308405855799,4.2099268174701425
1754.0,1.0,2.1722668748392904,2.1724002960254998,71189677.0,72639916.0,1450239.0,0.0,4.2553151737455055,4.040107678408622,4.040433506539259
1755.0,1.0,1.7229735861123592,1.7233280449128678,64040520.0,100000000.0,35959480.0,0.0,13.400303331654413,13.203966498598493,13.182597300749466
1756.0,1.0,1.7243685616077282,1.723942717369311,96801955.0,100000000.0,3198045.0,0.0,13.400303331654413,13.242134260263919,13.240577315282577
1757.0,1.0,2.6165301881849996,2.616704785540499,80592243.0,100000000.0,19407757.0,0.0,16.80057295364218,16.636964273315527,16.65388137345131
1758.0,1.0,2.621330558553713,2.622618072470228,19407757.0,100000000.0,80592243.0,0.0,16.80057295364218,16.800926609884563,16.848447630041182
1759.0,1.0,2.6030053863806635,2.60336797209744,42039729.0,100000000.0,57960271.0,0.0,16.284860763474608,16.27298203166665,16.28196552406794
1760.0,1.0,2.6035950671826584,2.603621777368606,57960271.0,85739386.0,27779115.0,0.0,16.284860763474608,16.408959596735404,16.418077513310173
1761.0,1.0,2.083223029808617,2.08256823362286,75998899.0,100000000.0,24001101.0,0.0,1.2784116491553037,1.3219971157559398,1.3313793361874755
1762.0,1.0,2.0834123603767054,2.083375673999356,24001101.0,35355809.0,11354708.0,0.0,1.2784116491553037,1.3260961157572115,1.3046446505065485
1763.0,1.0,1.5023451164086266,1.5049016202197436,426459.0,11388860.0,10962401.0,0.0,21.796998799829257,21.741164870076144,21.704593213176203
1764.0,1.0,1.5024111174744623,1.5022538378932522,99573541.0,100000000.0,426459.0,0.0,21.796998799829257,21.64091968779775,21.648116075795347
1765.0,1.0,1.5107932642505242,1.5124773552150037,21093866.0,82752605.0,61658739.0,0.0,21.387794682305497,21.631294637997634,21.555015120431193
1766.0,1.0,2.16471122609454,2.1665760417957047,10994295.0,83154531.0,72160236.0,0.0,2.2824431016102844,2.0320116926828407,2.1175362767696932
1767.0,1.0,2.130185155846023,2.128744876602753,43176301.0,57592047.0,14415746.0,0.0,2.827424981654669,2.6894790389548975,2.767234430770535
1768.0,1.0,2.1301944883329513,2.130771823821101,56823699.0,98253038.0,41429339.0,0.0,2.827424981654669,2.7004838436571426,2.6968365670434604
1769.0,1.0,1.7352637217000308,1.7355935008876615,70724695.0,99188038.0,28463343.0,0.0,12.940738079366296,13.004975699047172,13.00629566957615
1771.0,1.0,1.7425949958079034,1.742752953688116,90437491.0,100000000.0,9562509.0,0.0,12.721197947095929,12.738422416063326,12.731952289061377
1772.0,1.0,1.7377048354770321,1.7375966011480817,76995875.0,100000000.0,23004125.0,0.0,12.721197947095929,12.964650427789874,12.968904237614213
1773.0,1.0,1.7418746624221555,1.7419871596091405,56563072.0,59259291.0,2696219.0,0.0,12.578217973932334,12.668589802852294,12.672293621438113
1774.0,1.0,1.7421092467813544,1.7421353913592954,40740709.0,41579248.0,838539.0,0.0,12.578217973932334,12.716711667773696,12.702903040386937
1775.0,1.0,2.550893216813115,2.550142346315034,30888555.0,34953018.0,4064463.0,0.0,14.389651371008592,14.5226948063836,14.50038275246166
1776.0,1.0,2.5540993074501954,2.554920958596324,24400334.0,69111445.0,44711111.0,0.0,14.389651371008592,14.59469986939843,14.637402284216277
1777.0,1.0,2.2355025469971572,2.235105690461443,83225220.0,88846748.0,5621528.0,0.0,6.315205270782497,6.190560052155268,6.2737206614908025
1778.0,1.0,2.241800514302517,2.2401881542775817,85699662.0,90966269.0,5266607.0,0.0,6.565906699378686,6.415683976518993,6.4458612393294095
1779.0,1.0,2.229975358344177,2.2307757479690666,95038148.0,100000000.0,4961852.0,0.0,5.389432847821535,5.326974246529484,5.318327875757642
1780.0,1.0,1.8179113389824357,1.8160880435908922,90473525.0,100000000.0,9526475.0,0.0,10.90875439803507,11.089599801909609,11.162440664978167
1781.0,1.0,1.8216511715063064,1.8203835936537003,88245300.0,100000000.0,11754700.0,0.0,10.90875439803507,10.913035322364502,10.9573706561594
1782.0,1.0,1.8185678287617884,1.8182536097045163,45053574.0,62520672.0,17467098.0,0.0,10.737592520142435,11.160362756390676,11.179912065910477
1783.0,1.0,1.8225187575395205,1.8228220412552918,86529789.0,100000000.0,13470211.0,0.0,10.737592520142435,10.939020296923664,10.920224628555811
1785.0,1.0,2.8766448675692633,2.87697573112834,69704385.0,70423593.0,719208.0,0.0,25.066540139212574,25.150307629729305,25.169351412263673
1787.0,1.0,2.578363709287622,2.5785088173659516,89688493.0,100000000.0,10311507.0,0.0,15.566382793473013,15.25547899949845,15.243469204230326
1788.0,1.0,2.5625344483742984,2.5625704195295436,54586257.0,56574852.0,1988595.0,0.0,15.07480220384748,15.27582941699021,15.279685612202838
1789.0,1.0,2.5644816265605934,2.564075295950318,35257485.0,45413743.0,10156258.0,0.0,15.07480220384748,15.232677226610756,15.216466421401552
1790.0,1.0,2.535762909593114,2.535595534586445,52273755.0,59790885.0,7517130.0,0.0,13.877961064447417,13.869981776288665,13.877558887887192
1791.0,1.0,2.5407751791470297,2.5402758826598197,47726245.0,55034647.0,7308402.0,0.0,13.877961064447417,14.045591764524408,14.03300036659276
1792.0,1.0,1.739465458489012,1.7390346722818608,24418823.0,27616193.0,3197370.0,0.0,13.031207657875274,12.776772520483565,12.797079167301163
1793.0,1.0,1.7374154753231896,1.738247404599428,19926664.0,100000000.0,80073336.0,0.0,13.038006524365551,12.831682926727682,12.794428550488242
1794.0,1.0,1.7348687347357707,1.7349373372472265,80073336.0,100000000.0,19926664.0,0.0,13.038006524365551,12.91581497451386,12.917555706821503
1795.0,1.0,1.678044543091711,1.6786462650262988,15823467.0,49573801.0,33750334.0,0.0,19.21740294681759,19.259270929673363,19.268413221059152
1796.0,1.0,1.6773315343568376,1.677865936527326,24934231.0,67045999.0,42111768.0,0.0,19.21740294681759,19.397725787149618,19.39161914496111
1797.0,1.0,2.5719328288522827,2.5722831803003134,99192537.0,100000000.0,807463.0,0.0,15.09247491791,15.241132615237728,15.249440495816444
1798.0,1.0,2.591749457325722,2.5922934351652387,34356516.0,64829620.0,30473104.0,0.0,15.51601659856357,15.759657429053084,15.772269222102164
1799.0,1.0,2.5933193409529522,2.593490070698933,65643484.0,100000000.0,34356516.0,0.0,15.51601659856357,15.808432317523803,15.815697372898931
1801.0,1.0,2.620983655998988,2.6204008226677877,77572043.0,100000000.0,22427957.0,0.0,16.710325008874946,16.62463349048173,16.582458670480243
1802.0,1.0,2.6191190709944108,2.619771793777679,23895524.0,100000000.0,76104476.0,0.0,16.665174694757084,16.666645546982174,16.742286083230074
1803.0,1.0,2.6176084032167957,2.6179621165541707,76104476.0,80182882.0,4078406.0,0.0,16.665174694757084,16.58659957137311,16.59791060012139
1806.0,1.0,1.8942320670040882,1.8950576215070551,58005032.0,100000000.0,41994968.0,0.0,8.737693026442088,8.517194840884232,8.485704096342204
1807.0,1.0,1.911272645603078,1.9117723548065244,23342515.0,45546026.0,22203511.0,0.0,8.068325879612898,7.693867988497241,7.693129180604099
1808.0,1.0,1.911958407156666,1.9107982822783152,7479015.0,76657485.0,69178470.0,0.0,8.068325879612898,7.795069368932272,7.753298972515552
1809.0,1.0,1.6892188581619043,1.6889937763579477,97901827.0,100000000.0,2098173.0,0.0,14.141346994807142,13.904587863865842,13.906919570281117
1810.0,1.0,2.1619149204648465,2.161013742289766,9007705.0,52295350.0,43287645.0,0.0,1.7711448319855283,1.3468589327285714,1.338427841952351
1811.0,1.0,2.162419902055311,2.162481520100342,90992295.0,100000000.0,9007705.0,0.0,1.7711448319855283,1.2047821985949918,1.2163428083286385
1812.0,1.0,2.375340413658142,2.3753828874735134,85407139.0,100000000.0,14592861.0,0.0,8.476436626002478,8.755030036138267,8.76973061897732
1813.0,1.0,2.3768464604306208,2.3771503725840013,83944032.0,100000000.0,16055968.0,0.0,8.476436626002478,8.711812677645176,8.727309193572978
1814.0,1.0,2.377932415502022,2.3776011314360357,84215849.0,88098631.0,3882782.0,0.0,8.564158630556475,8.640653826279094,8.60374633901271
1815.0,1.0,2.3784413252534726,2.3784694332173824,98964980.0,100000000.0,1035020.0,0.0,8.564158630556475,8.710505340389034,8.713261237593063
1816.0,1.0,2.014212874811217,2.0127754270197813,8850767.0,99195980.0,90345213.0,0.0,6.099780949131209,6.141026275748356,6.2100615932516
1818.0,1.0,1.3588061105655755,1.3615815649765557,29352781.0,79935447.0,50582666.0,0.0,25.431295000484724,25.24752025643845,25.19280657122598
1821.0,1.0,2.610539585468551,2.61100018912219,72558394.0,77624071.0,5065677.0,0.0,16.996319994063334,16.82215156562541,16.841303880208685
1823.0,1.0,2.591723099097259,2.591418099677856,96391621.0,100000000.0,3608379.0,0.0,16.425165213373333,16.311434752217504,16.32839221895035
1824.0,1.0,2.5919430685232974,2.5894578602991354,3608379.0,43258942.0,39650563.0,0.0,16.425165213373333,16.326482739022026,16.275809383559178
1826.0,1.0,2.5967388715630806,2.5964598092629245,44679178.0,85111362.0,40432184.0,0.0,16.438861963099008,16.17046725840767,16.168114442495856
1827.0,1.0,1.8367527225608353,1.839075715862223,23828220.0,56350948.0,32522728.0,0.0,9.401956674776185,9.463985457407531,9.417312777426153
1828.0,1.0,1.8349815546394903,1.8302229805116481,10103370.0,61427728.0,51324358.0,0.0,9.401956674776185,9.540002384580125,9.618471226452552
1829.0,1.0,1.6842339850109949,1.6837745243468933,59322579.0,100000000.0,40677421.0,0.0,14.807432117291878,14.640389292365322,14.632824507849769
1831.0,1.0,1.6164695914735565,1.6167582199947441,56260736.0,86669706.0,30408970.0,0.0,21.27873454213025,21.19472829549996,21.181336098741962
1832.0,1.0,1.6001078962570425,1.5998892748819649,63914793.0,76212859.0,12298066.0,0.0,21.546133678308895,21.83870168900119,21.825574872650247
1833.0,1.0,1.6000049225417432,1.6011719036661196,23787141.0,36085207.0,12298066.0,0.0,21.546133678308895,21.879729862591827,21.875071811697037
1834.0,1.0,2.196237458632063,2.1973569729693407,25642822.0,37738214.0,12095392.0,0.0,5.359658839227513,5.219888408839656,5.221502178067818
1835.0,1.0,2.2007990706244707,2.201032351448164,74886968.0,77780264.0,2893296.0,0.0,5.359658839227513,5.386767715573196,5.396112599329459
1836.0,1.0,2.8581676779903766,2.858908817076669,38764526.0,97951407.0,59186881.0,0.0,24.444303539935856,24.411853552729447,24.391715250368005
1838.0,1.0,2.220876070216275,2.222568983501289,8863121.0,15482907.0,6619786.0,0.0,5.021982239909916,4.983988404157106,4.940645221857189
1839.0,1.0,2.2254625211932857,2.22758923734168,8263937.0,27973121.0,19709184.0,0.0,5.021982239909916,5.107902803198966,5.199300055543972
1840.0,1.0,1.491982787001301,1.4921261772638557,93456465.0,100000000.0,6543535.0,0.0,21.687064040077647,21.446600629503923,21.440650164676985
1842.0,1.0,1.6748544116878494,1.6747052117156491,39598781.0,87705053.0,48106272.0,0.0,18.412350952271083,18.754088472254058,18.72334032083129
1843.0,1.0,1.6766466085410527,1.677027984340336,60401219.0,85664090.0,25262871.0,0.0,18.412350952271083,18.667678300670282,18.646077620598096
1845.0,1.0,1.4715059557822527,1.4715915909030046,83450650.0,91263255.0,7812605.0,0.0,22.14433123689305,22.040132600168395,22.046583176964976
1846.0,1.0,1.4804131440070036,1.4803007248125701,79389660.0,100000000.0,20610340.0,0.0,21.96656385152404,21.835585245666508,21.819958727003385
1848.0,1.0,2.8409117241960216,2.8411473719763527,88839073.0,100000000.0,11160927.0,0.0,23.928570209224123,23.985907304699346,23.99679125472275
1849.0,1.0,2.8385788364180473,2.8388281759074285,99108441.0,100000000.0,891559.0,0.0,23.928570209224123,23.832165642826162,23.857170520482764
1850.0,1.0,1.8540218208235226,1.853894875241332,52349984.0,54678685.0,2328701.0,0.0,8.978957901609094,8.882926795207343,8.888853209276366
1851.0,1.0,1.8588339553043505,1.859175763911046,47650016.0,57753772.0,10103756.0,0.0,8.978957901609094,8.617252944337974,8.584444230503257
1852.0,1.0,1.5462049187268547,1.5453621127359576,52159941.0,84343352.0,32183411.0,0.0,20.387680832085714,20.5529484333246,20.56573813278386
1860.0,1.0,1.9644370873633408,1.9631062910827652,4163967.0,47099898.0,42935931.0,0.0,5.528875331036185,5.279946798032581,5.304514233397834
1861.0,1.0,1.965044802584854,1.9656936936706677,20205321.0,38621281.0,18415960.0,0.0,5.528875331036185,5.277685730110843,5.255132226722054
1862.0,1.0,1.9718232141610903,1.9723775105156858,6649446.0,87800556.0,81151110.0,0.0,5.228380154435204,5.132764769500579,5.124035638568599
1863.0,1.0,1.9708251495665192,1.972445011625268,829802.0,39976699.0,39146897.0,0.0,5.228380154435204,5.192825820199595,5.020581485137981
1865.0,1.0,2.7053768808161682,2.705200826572617,34040721.0,84551427.0,50510706.0,0.0,19.46818839463275,19.55462568785835,19.619853778976534
1866.0,1.0,2.707306218548321,2.7077384964280866,60671027.0,100000000.0,39328973.0,0.0,19.81322700770935,19.6057927057233,19.625933404546362
1867.0,1.0,1.5882195600445308,1.5894125813315785,44049989.0,99863060.0,55813071.0,0.0,21.775761036766724,21.75194667968532,21.650502393950227
1868.0,1.0,1.5911028103076625,1.5931613248410241,55950011.0,100000000.0,44049989.0,0.0,21.775761036766724,21.438939719741896,21.387714044333062
1870.0,1.0,1.5962881908456465,1.59620553368915,4408311.0,100000000.0,95591689.0,0.0,21.673512807811854,21.337755760467477,21.399022377448077
1871.0,1.0,1.7006695114235229,1.7006532792002447,95305306.0,100000000.0,4694694.0,0.0,13.96170760376222,13.766675728124165,13.771204283335802
1873.0,1.0,1.6839901821500278,1.6834407050571951,79661164.0,100000000.0,20338836.0,0.0,14.52597431384909,14.607758148526472,14.625321521535046
1874.0,1.0,1.6888471692058253,1.6885926885959717,71380507.0,72756714.0,1376207.0,0.0,14.52597431384909,14.36648739980364,14.377602928482585
1876.0,1.0,2.411106831870484,2.410992106166675,33609391.0,82801210.0,49191819.0,0.0,10.045208579441995,9.769168683882507,9.75219672625026
1877.0,1.0,2.4150537811786954,2.4155089727658456,66390609.0,90034872.0,23644263.0,0.0,10.045208579441995,9.835127237691367,9.840161191360357
1881.0,1.0,1.7077085762472473,1.7075724360531648,72416237.0,100000000.0,27583763.0,0.0,17.51070718567851,17.952390203452318,17.913725247049904
1884.0,1.0,1.5145369495596022,1.5143640481317189,27718029.0,45304815.0,17586786.0,0.0,21.356713484920224,21.345026074755555,21.37205940330907
1885.0,1.0,1.5146376173417977,1.514243549349779,87485505.0,95564081.0,8078576.0,0.0,21.356713484920224,21.314121113121285,21.33081822521968
1886.0,1.0,1.5186167300457325,1.5178455247594032,45368727.0,68427707.0,23058980.0,0.0,21.4272581477426,21.35712349999251,21.40026877098267
1887.0,1.0,1.5196021285798342,1.5193345792172899,54631273.0,64982205.0,10350932.0,0.0,21.4272581477426,21.299279328170872,21.298818262047444
1888.0,1.0,2.6061632738105103,2.605878875349051,44673699.0,100000000.0,55326301.0,0.0,16.138828276638936,16.695715255900634,16.670177317077933
1889.0,1.0,2.6046854710242933,2.604010426300032,55326301.0,80624457.0,25298156.0,0.0,16.138828276638936,16.66012571524591,16.6597538705876
1890.0,1.0,1.6694225530171325,1.669784844066794,48921314.0,81081496.0,32160182.0,0.0,14.840302343513306,14.912838055239794,14.899983192618384
1891.0,1.0,1.6687531734717425,1.667317929181466,11393991.0,15311836.0,3917845.0,0.0,14.840302343513306,14.958357713600755,15.030159291683486
1892.0,1.0,1.681598993743559,1.6809135062086216,39454064.0,100000000.0,60545936.0,0.0,14.437871752430791,14.599791387293743,14.636751871192114
1893.0,1.0,1.8324039547071216,1.832338420888,95384945.0,100000000.0,4615055.0,0.0,9.681651763586586,9.844537371523849,9.84045894887846
1894.0,1.0,1.8371648068657322,1.8382800480386783,64763289.0,100000000.0,35236711.0,0.0,9.681651763586586,9.673195132718147,9.623001066010536
1895.0,1.0,2.148244933318324,2.1473809495848,12724756.0,21835713.0,9110957.0,0.0,2.2963474763885356,2.28318039542257,2.2476316600869444
1896.0,1.0,2.1461951825369887,2.1437799715768886,14762712.0,87275244.0,72512532.0,0.0,2.2963474763885356,2.2116473552982083,2.10596105660837
1897.0,1.0,2.14635029099271,2.1464080972682575,95501117.0,100000000.0,4498883.0,0.0,1.847496713357186,1.9356031405449627,1.9424783306126445
1903.0,1.0,2.049908221045888,2.050035053995351,15594978.0,29725673.0,14130695.0,0.0,7.128235768515797,7.286438246400315,7.282799307577733
1904.0,1.0,2.051747157047208,2.051930601057634,36909876.0,78118310.0,41208434.0,0.0,7.128235768515797,7.291689757953618,7.298515865254747
1905.0,1.0,1.9228466954835683,1.9229412563656803,64877878.0,94960946.0,30083068.0,0.0,7.578018640706957,7.66293386793435,7.683986481555815
1908.0,1.0,2.711966716915635,2.712282489047145,94831641.0,100000000.0,5168359.0,0.0,19.91610161454466,19.689335945423466,19.699723273175703
1909.0,1.0,2.5706627331090743,2.569728054006111,95541156.0,100000000.0,4458844.0,0.0,15.490171412967841,15.339087768718173,15.312748498457
1910.0,1.0,2.5719725885849902,2.575623030570211,4458844.0,28871496.0,24412652.0,0.0,15.490171412967841,15.524637335131754,15.583718736517932
