node_id,node_time,simp_error,ets_error,simp_span,ets_span,added_span,wrongly_added_span,dist_from_sample_centroid0,simp_dist_from_sample_centroid,ets_dist_from_sample_centroid
2078.0,1.0,0.567529785575356,0.5664349461723346,59047938.0,100000000.0,40952062.0,40952062.0,15.465856065820507,15.149310998250106,15.10956664735631
2080.0,1.0,0.5644769967586292,0.5642648882008533,26475469.0,28493519.0,2018050.0,2018050.0,14.425844972403668,14.796607391011726,14.83696605840329
2081.0,1.0,0.5637608662569563,0.5647786032077203,21411524.0,73524531.0,52113007.0,52113007.0,14.425844972403668,14.904409639056123,14.825613717978676
2082.0,1.0,0.4569635248639081,0.4569821726429666,41265377.0,100000000.0,58734623.0,58734623.0,42.09319923242753,42.235100306647915,42.17563181471309
2084.0,1.0,0.4404782736621265,0.4375657118991339,22634389.0,71700128.0,49065739.0,49065739.0,23.42880976476203,24.239591440816856,24.49700008686241
2086.0,1.0,0.4383196945620291,0.43852897003826813,90416414.0,100000000.0,9583586.0,9583586.0,22.831350536770568,23.17266335870402,23.14041027004761
2087.0,1.0,1.1458720113835223,1.1449609781953816,99574986.0,100000000.0,425014.0,425014.0,44.048887240052444,43.45198611399778,43.71793493083889
2088.0,1.0,1.1425610456147077,1.1466086543309646,425014.0,7502082.0,7077068.0,7077068.0,44.048887240052444,43.62982735590319,43.4221095232805
2090.0,1.0,0.672100388881143,0.6731982375559711,51481902.0,99518938.0,48037036.0,48037036.0,32.8541639994372,32.02663747033794,31.95946636327886
2091.0,1.0,0.6556823122960742,0.6561168501495581,95885850.0,100000000.0,4114150.0,4114150.0,31.780430617774986,31.60492882820855,31.610297057228095
2092.0,1.0,0.6517336811985418,0.6584555927500413,4114150.0,22352248.0,18238098.0,18238098.0,31.780430617774986,31.568331878068918,31.223519571238214
2093.0,1.0,0.17426178903411763,0.17452982484441507,39189840.0,42098481.0,2908641.0,2908641.0,26.35433674672079,25.650732329049514,25.619547567678385
2094.0,1.0,0.1731766022499421,0.16967229114752488,17591300.0,60810160.0,43218860.0,43218860.0,26.35433674672079,25.823546292554905,26.17278035424162
2097.0,1.0,0.324787400566788,0.3262135825642664,40801059.0,82175914.0,41374855.0,41374855.0,43.824658378946715,43.51039406392891,43.89229126671841
2098.0,1.0,0.31913332436829533,0.32071432467109906,10562295.0,56951375.0,46389080.0,46389080.0,44.76131319201834,43.72980564090392,43.93003780876807
2100.0,1.0,0.6079729855884284,0.6073508846082603,89362141.0,100000000.0,10637859.0,10637859.0,33.97967987369828,33.54520346191514,33.71780706358204
2101.0,1.0,0.6088905403440018,0.6091813600244373,10637859.0,69735182.0,59097323.0,59097323.0,33.97967987369828,33.33154499249393,33.594838792079926
2102.0,1.0,0.5928637577805871,0.5941689539268462,52416092.0,100000000.0,47583908.0,47583908.0,11.946957727593592,11.648051908743724,11.725437457807093
2105.0,1.0,0.67973730435853,0.6799088703230396,95078024.0,100000000.0,4921976.0,4921976.0,12.55249980133724,12.321715591973293,12.334793503572936
2106.0,1.0,0.7064150027360898,0.706172667044364,94306412.0,100000000.0,5693588.0,5693588.0,9.615494711766914,9.439183012247563,9.430392897211041
2107.0,1.0,0.7057057359608665,0.7053117394473675,85312609.0,94546245.0,9233636.0,9233636.0,9.615494711766914,9.533426547359715,9.543802851187234
2108.0,1.0,0.7003826759519391,0.7006712023879587,18490268.0,91012907.0,72522639.0,72522639.0,9.319063234395987,9.470392378726798,9.452988898187055
2111.0,1.0,0.42849225506759897,0.4304288856019663,9908449.0,58159027.0,48250578.0,48250578.0,11.887361774695194,12.38280600254789,12.19961183543769
2113.0,1.0,0.5593191834820338,0.5589635869773992,88631913.0,96248722.0,7616809.0,7616809.0,30.696936791796627,30.72886008165357,30.69180285927622
2114.0,1.0,0.5578696894825315,0.5587865282371764,11368087.0,23939565.0,12571478.0,12571478.0,30.696936791796627,30.953910939674234,30.73082945922947
2117.0,1.0,0.6382065435477808,0.6369541746204608,71024384.0,83400033.0,12375649.0,12375649.0,18.32394786770488,17.71337124877964,17.841884248516227
2118.0,1.0,0.6358463414253323,0.6360253816014992,16599967.0,23753683.0,7153716.0,7153716.0,18.32394786770488,17.9657851872968,17.954932988906837
2119.0,1.0,0.6351654676193825,0.6343254703745094,4134378.0,19935417.0,15801039.0,15801039.0,18.18973415926905,18.353125288819633,18.414869717300878
2120.0,1.0,0.6338797881050241,0.6339337569425314,95865622.0,96397527.0,531905.0,531905.0,18.18973415926905,18.18205556400869,18.21756201019905
2121.0,1.0,0.6433324141311857,0.6437518952316429,45866276.0,100000000.0,54133724.0,54133724.0,40.22922714964611,41.32542546382346,41.468950615771064
2124.0,1.0,0.6011582442941538,0.6012935270421239,31789862.0,42272621.0,10482759.0,10482759.0,35.2687729325234,34.91135886469488,34.92941192191618
2125.0,1.0,0.37192479715256926,0.3710915570363162,73497116.0,100000000.0,26502884.0,26502884.0,43.98407262932006,44.37806110088614,44.3219199012742
2127.0,1.0,0.36583039073785506,0.36821994190286755,27136781.0,63684010.0,36547229.0,36547229.0,43.72568314957494,43.148257533710435,43.286767069284835
2128.0,1.0,0.3781484629405406,0.3812838382601629,4185743.0,100000000.0,95814257.0,95814257.0,43.04771824105873,44.202989157547634,44.27604854570794
2130.0,1.0,0.5155718863085925,0.5156469054313844,73443826.0,100000000.0,26556174.0,26556174.0,17.274467370326608,16.957522734866075,16.90851856773064
2131.0,1.0,0.5138897530140207,0.5139404769739736,26556174.0,100000000.0,73443826.0,73443826.0,17.274467370326608,17.167874115061323,17.156960985483
2132.0,1.0,0.4617664373924319,0.46246762710119715,81118792.0,100000000.0,18881208.0,18881208.0,28.642589792768867,29.057350574419825,28.985749240264074
2135.0,1.0,0.6857258473725916,0.6842509327451932,95916022.0,100000000.0,4083978.0,4083978.0,25.724805904649862,25.499953764782894,25.396482549052298
2136.0,1.0,0.6783896401033532,0.6775907351642751,57358374.0,100000000.0,42641626.0,42641626.0,15.303873397948637,15.15801103553483,15.091569731660492
2139.0,1.0,0.7364308694127067,0.7378986406310628,61215233.0,72326796.0,11111563.0,11111563.0,30.37297604751606,30.00309986517782,30.076285756841656
2142.0,1.0,0.2794249223915289,0.27884806474307744,17772878.0,33694650.0,15921772.0,15921772.0,51.79082221044774,51.293215860988774,51.242849888738114
2144.0,1.0,0.2889219079547828,0.28872345477675027,99195492.0,100000000.0,804508.0,804508.0,50.49879668104813,50.48462401538744,50.504843082469115
2145.0,1.0,0.29059450265414183,0.29072519840457717,40346282.0,81652636.0,41306354.0,41306354.0,50.49879668104813,50.41112755176828,50.515896535055724
2146.0,1.0,0.6873921524029977,0.6872744941307741,43231109.0,87626868.0,44395759.0,44395759.0,26.311256139019743,25.692139867722407,25.650229597977603
2147.0,1.0,0.6876708399208361,0.6877366536750297,56768891.0,82451055.0,25682164.0,25682164.0,26.311256139019743,25.675730058401424,25.668119119519517
2149.0,1.0,0.2758736252037732,0.2750352317233364,87535224.0,100000000.0,12464776.0,12464776.0,51.50573927575014,51.67127400234719,51.666328396911545
2150.0,1.0,0.2786426348983581,0.2807050582555453,12464776.0,42226968.0,29762192.0,29762192.0,51.50573927575014,52.23439208424876,52.388884264269414
2153.0,1.0,0.3951576824957921,0.3972394703719992,43689876.0,82880112.0,39190236.0,39190236.0,50.34246738915969,50.41080403974527,50.568725684701626
2154.0,1.0,0.40442969262031003,0.4047871662597737,66769184.0,93998655.0,27229471.0,27229471.0,34.875220473877455,34.719301528286955,34.672713340767245
2155.0,1.0,0.4070421744835757,0.4064657072887438,33230816.0,83072790.0,49841974.0,49841974.0,34.875220473877455,34.4876802144109,34.525913837124314
2156.0,1.0,0.5455453230406458,0.5462346573838047,43063136.0,95910701.0,52847565.0,52847565.0,36.568664700478806,35.67477614762861,35.66606851244578
2161.0,1.0,0.7864932544073492,0.7864639462894066,89957179.0,100000000.0,10042821.0,10042821.0,15.759653388884068,16.36349061580752,16.373569632611005
2162.0,1.0,0.6145432248247316,0.6119587023581465,25833.0,78990538.0,78964705.0,78964705.0,32.38627271603781,32.63310939114597,32.829499900781485
2163.0,1.0,0.6134204158725007,0.6136527801535218,21009462.0,41434950.0,20425488.0,20425488.0,32.38627271603781,32.91251889334093,33.023943244305485
2165.0,1.0,0.4357312548639674,0.43529301902610795,43585006.0,98092407.0,54507401.0,54507401.0,31.059189203689844,30.747197440269748,30.85225421056492
2166.0,1.0,0.6097332596920716,0.6068875119817974,48140481.0,100000000.0,51859519.0,51859519.0,32.58707096973167,33.19457393549142,33.22054291632785
2167.0,1.0,0.15162758988787306,0.15115809292073504,97454445.0,100000000.0,2545555.0,2545555.0,27.035898764115778,27.360909739050868,27.50662458437098
2168.0,1.0,0.1614536676844176,0.16162819921684102,83522676.0,100000000.0,16477324.0,16477324.0,27.035898764115778,26.49577800786138,26.47932552550779
2171.0,1.0,0.2259231689909279,0.22543684844260467,57783691.0,100000000.0,42216309.0,42216309.0,22.650791659696644,22.290474270009227,22.217068478160144
2173.0,1.0,0.7795381787103641,0.7784102807875429,45258583.0,56614880.0,11356297.0,11356297.0,15.062968746697132,15.193124647361794,15.090020216487385
2174.0,1.0,0.7802092994228201,0.7810858494755449,32320736.0,54741417.0,22420681.0,22420681.0,15.062968746697132,15.249158974414302,15.384549116137594
2175.0,1.0,0.42055645236372025,0.4207697584139838,84419390.0,94842505.0,10423115.0,10423115.0,22.77931608092946,22.920480267617215,22.916605025956127
2177.0,1.0,0.16455740528272686,0.16493745270463592,98553479.0,100000000.0,1446521.0,1446521.0,28.381358434785398,27.438518676749297,27.41458738555802
2178.0,1.0,0.15623571660955904,0.15608850731480411,62829830.0,100000000.0,37170170.0,37170170.0,28.381358434785398,28.283256173120208,28.335493085938175
2179.0,1.0,0.16940846539611076,0.1694942677311541,87569083.0,100000000.0,12430917.0,12430917.0,27.41099806295074,27.527737147296456,27.533910539892215
2180.0,1.0,0.1651331772340008,0.16425144379292395,44927280.0,69276747.0,24349467.0,24349467.0,27.41099806295074,27.995991502401623,28.11130962575664
2183.0,1.0,0.8604453112494188,0.8610564667451373,67513305.0,100000000.0,32486695.0,32486695.0,23.84384559869481,22.75060136122389,22.82003044078147
2184.0,1.0,0.8594105642356966,0.8607885383308055,32486695.0,47170523.0,14683828.0,14683828.0,23.84384559869481,22.594776848031934,22.73266917150874
2185.0,1.0,0.8616059676905801,0.8627384344112023,41884359.0,100000000.0,58115641.0,58115641.0,23.484663538899394,22.74745225663039,22.877247148135524
2186.0,1.0,0.8559505365613637,0.8594696986056718,58115641.0,59888838.0,1773197.0,1773197.0,23.484663538899394,22.15749022753504,22.50380698064749
2187.0,1.0,0.6105143705104092,0.6108756962768924,86151540.0,100000000.0,13848460.0,13848460.0,14.540689695211277,14.357663953871139,14.415842980032224
2188.0,1.0,0.6095015192023853,0.609555896161939,36285461.0,38880587.0,2595126.0,2595126.0,14.540689695211277,14.43789334568137,14.474565873158834
2189.0,1.0,0.679627813519329,0.68001483077492,57354800.0,100000000.0,42645200.0,42645200.0,42.70272952357963,41.98188059905344,42.03041564034101
2191.0,1.0,0.6897247658495163,0.6883669924002782,20001897.0,49606964.0,29605067.0,29605067.0,43.09571862578458,43.102432912033436,43.013996413810474
2192.0,1.0,0.6909579010942763,0.6910472308225146,43717688.0,65241862.0,21524174.0,21524174.0,43.09571862578458,43.439828160105705,43.41884987459585
2194.0,1.0,0.3555671206145773,0.35509688496399,92599938.0,100000000.0,7400062.0,7400062.0,17.696120630075196,17.240375177632043,17.293345495452343
2195.0,1.0,0.17995094205452414,0.1776385439997633,40642755.0,70718014.0,30075259.0,30075259.0,29.110519518819686,29.34732816467379,29.541032110445727
2196.0,1.0,0.1765808716522839,0.17609278920405166,59357245.0,100000000.0,40642755.0,40642755.0,29.110519518819686,29.6804804932732,29.754343586064223
2197.0,1.0,0.5907785367924884,0.5919781876007422,9627045.0,14554289.0,4927244.0,4927244.0,29.478599199527107,29.48580592148441,29.424889725890264
2198.0,1.0,0.5890120342404235,0.5876382078109073,66809697.0,78296444.0,11486747.0,11486747.0,29.478599199527107,28.629910928386494,29.016351816095593
2199.0,1.0,0.6127667984334803,0.613139466015655,45568244.0,48709175.0,3140931.0,3140931.0,36.90710558907763,37.30253730616646,37.30124003875015
2202.0,1.0,0.6012808496592451,0.6002433405288874,83277018.0,100000000.0,16722982.0,16722982.0,19.02569990027777,19.372547711967982,19.524950038269683
