id,num_children,distinct_children,distinct_parents,num_parents,is_sample,is_root
2319,4.0,[2446 2456 3704 5325],[  -1 1673 2159],3.0,0,0.0
2320,19.0,"[2374 2437 2439 2484 2487 2554 2668 2746 3334 3487 3663 3757 4189 4980
 5129 5421 6116 6402 7328]",[  -1 1877 1938 2032 2092 2112 2136 2281],8.0,0,0.0
2321,2.0,[3171 6939],[  -1 1953],2.0,0,0.0
2322,6.0,[2419 2838 3211 3245 3414 3812],[  -1 2045 2155],3.0,0,0.0
2323,2.0,[4582 4716],[  -1 1401 1566],3.0,0,0.0
2324,5.0,[2471 3024 3427 3947 5011],[  -1 1591 1709],3.0,0,0.0
2325,13.0,[2487 2517 2610 2923 3234 3443 3487 3630 3846 4115 5498 6020 6342],[  -1 1268 1413 1673 1837 2047 2192 2248],8.0,0,0.0
2326,9.0,[2637 2703 2723 2825 3415 3924 4171 4278 5074],[  -1 1971 1987 2135],4.0,0,0.0
2327,2.0,[3924 4478],[  -1 2178],2.0,0,0.0
2328,9.0,[2578 3038 3203 3250 3445 3931 4059 5565 5986],[  -1 1095 1197 1427 1443 1544 1585],7.0,0,0.0
2329,9.0,[2468 2496 2630 2735 2765 2798 2863 4693 8380],[  -1 1902 2123 2272],4.0,0,0.0
2330,2.0,[2401 3051],[  -1 1214 1310],3.0,0,0.0
2331,20.0,"[2421 2423 2574 2720 2750 2751 2809 2903 3078 3222 3527 3576 3719 3810
 3904 3905 3987 4017 6640 9026]","[  -1  496  505  513  526  696  718  930  966 1048 1149 1183 1203 1282
 1332 1536 1583 1636 1766 1792 1829 1983 2036 2166]",24.0,0,0.0
2332,2.0,[5729 6953],[  -1 2302],2.0,0,0.0
2333,2.0,[2650 6476],[  -1 1332],2.0,0,0.0
2334,3.0,[3639 4466 7525],[  -1 2085 2122],3.0,0,0.0
2335,2.0,[4371 6464],[  -1 1410],2.0,0,0.0
2336,35.0,"[2348 2441 2544 2564 2615 2698 2762 2773 2774 2803 2840 2894 2907 2949
 2958 3003 3064 3284 3446 3728 3839 3852 3959 4352 4510 4702 5003 5337
 5423 5577 5844 6036 6952 6953 7300]","[  -1 1313 1507 1654 1741 1845 1856 1869 1916 1963 2015 2090 2139 2208
 2232 2233 2247 2262]",18.0,0,0.0
2337,2.0,[2611 4906],[  -1 1902 2142 2157 2306],5.0,0,0.0
2338,16.0,"[2389 2583 2712 2791 2806 2855 2885 2947 3059 3161 3207 3380 3643 3739
 3958 4801]",[  -1 1113 1139 1152 1161 1174 1214 1227 1236 1261 1283],11.0,0,0.0
2339,5.0,[2720 2902 3266 3453 3988],[  -1 1852 2016],3.0,0,0.0
2340,5.0,[2487 2669 2938 3297 4115],[  -1 1877 2131 2175 2280],5.0,0,0.0
2341,4.0,[2484 2746 2993 3297],[  -1 2148],2.0,0,0.0
2342,7.0,[2717 3342 3473 3558 4007 4784 7610],[  -1 1129 1230 1360 1420 1562 1580 1591 1695 2049 2062 2134],12.0,0,0.0
2343,3.0,[3293 3342 3770],[  -1 2062],2.0,0,0.0
2344,7.0,[2606 3029 3444 3534 3980 3994 4276],[  -1 1213 1652 1734 1792 2180 2190 2271],8.0,0,0.0
2345,3.0,[2642 4008 4588],[  -1 2217],2.0,0,0.0
2346,7.0,[2415 2797 3203 3305 3414 3950 5075],[  -1 1882 2052 2085 2258],5.0,0,0.0
2347,4.0,[2767 3004 3016 4781],[  -1 2119 2123],3.0,0,0.0
2348,25.0,"[2387 2407 2429 2544 2589 2595 2646 2654 2687 2698 2709 2840 3062 3295
 3319 3392 3508 3934 4022 4380 4412 4510 4574 5036 7300]",[  -1 1342 1826 1833 2015 2233 2262 2302 2336],9.0,0,0.0
2349,4.0,[2500 2905 3289 4758],[  -1 2301],2.0,0,0.0
2350,2.0,[4221 7057],[  -1 1374 1906 2082 2163 2177],6.0,0,0.0
2351,3.0,[2827 3775 4431],[  -1 1998 2314],3.0,0,0.0
2352,21.0,"[2453 2461 2625 2651 2678 2685 2689 2779 2781 3022 3128 3410 3563 3630
 4055 4290 4599 5116 7494 8530 9134]",[  -1 1175 1209 1431 1716 1820 1873 1962 2185 2304 2308],11.0,0,0.0
2353,6.0,[2403 2502 2625 2678 3129 3155],[  -1 1816 1877 1931 1939 1949],6.0,0,0.0
2354,4.0,[2669 2760 3663 3757],[  -1 2058 2094 2192],4.0,0,0.0
2355,2.0,[3414 5511],[  -1 2186],2.0,0,0.0
2356,2.0,[4267 4854],[  -1 2070],2.0,0,0.0
2357,5.0,[2623 3025 3325 4066 6646],[  -1  925 1017 1258 1305 1519 2033 2037],8.0,0,0.0
2358,4.0,[3086 3143 3818 4679],[  -1 1579 1751 1923 1999],5.0,0,0.0
2359,7.0,[2724 2930 3144 3293 3473 4007 4784],[  -1 1372 1555 1633 1726 1742 2062 2171],8.0,0,0.0
2360,4.0,[2451 2469 2979 3169],[  -1  910  948 1252 1325 1380 1444 1535 1553 1701 1751 1913 2109],13.0,0,0.0
2361,2.0,[4177 4377],[  -1 1855],2.0,0,0.0
2362,3.0,[3761 4127 9200],[  -1 1047 1628 1644 1711 1862 1928 1946 1995],9.0,0,0.0
2363,44.0,"[2384 2448 2481 2571 2600 2607 2632 2679 2705 2736 2835 2860 2880 2917
 2950 2971 3069 3100 3151 3186 3227 3402 3403 3501 3613 3664 3861 3888
 4011 4077 4190 4280 4299 4488 4787 5273 5659 5951 5966 5967 6596 7893
 8246 9108]","[  -1 1345 1411 1450 1463 1464 1482 1484 1490 1497 1503 1509 1530 1559
 1596 1602 1676 1687 1715 1783 1784 1802 1952 2098 2165 2188 2200 2211
 2239 2279 2290 2317 2318]",33.0,0,0.0
2364,5.0,[3349 3491 4266 6306 7201],[  -1 1509 1687 1784],4.0,0,0.0
2365,3.0,[2985 2994 3089],[  -1 1979],2.0,0,0.0
2366,6.0,[2421 2574 2809 3097 3221 4028],[  -1 1791 1817],3.0,0,0.0
2367,4.0,[2500 2533 2999 5185],[  -1 1785 2301],3.0,0,0.0
2368,3.0,[2737 2801 4702],[  -1 2181 2270 2302],4.0,0,0.0
2369,4.0,[2503 3616 3843 6476],[  -1 1183 1203 1282 1908 2106],6.0,0,0.0
2370,6.0,[2636 2703 2723 3924 4478 9283],[  -1 1914 1987 1990 2178 2259],6.0,0,0.0
2371,15.0,"[2452 2453 2486 2546 3108 3129 3153 3155 3805 4551 4690 4796 5619 6218
 6393]",[  -1 1226 1343 1390 1656 1667 1669 1682 1684 1790 1815 2161 2308],13.0,0,0.0
2372,13.0,[2404 2534 2555 2591 2740 2811 2870 3091 3149 5113 5245 5650 7090],"[  -1 1179 1223 1249 1304 1343 1358 1371 1376 1425 1438 1610 1669 1848
 1863 1891 2137 2147 2170]",19.0,0,0.0
2373,3.0,[2662 2999 3685],[  -1 1975],2.0,0,0.0
2374,15.0,"[2437 2484 2668 2669 2746 2817 2928 2981 3065 3181 3297 4189 6116 6284
 7494]",[  -1 1877 1976 2092 2148 2175 2280 2320],8.0,0,0.0
2375,3.0,[2747 2806 3175],[  -1  303  306  312  313  353 1148],7.0,0,0.0
2376,6.0,[2752 2998 3601 3676 3921 4737],[  -1 1507 1727 1869 1916 2257],6.0,0,0.0
2377,5.0,[2552 3208 3595 3735 7496],[  -1 2071 2189],3.0,0,0.0
2378,2.0,[2927 3827],[  -1 1990],2.0,0,0.0
2379,9.0,[2409 2634 2658 2989 3027 3314 3568 3992 4060],[  -1  395  707 1046 1075 1220 1238 1409 1668 1977 2079],11.0,0,0.0
2380,2.0,[3414 7525],[  -1 2085],2.0,0,0.0
2381,8.0,[2434 2506 3083 3246 3455 3687 3744 5205],[  -1 1168 1313 1681 1916 1973 1982 1989 2084],9.0,0,0.0
2382,4.0,[2662 2999 3685 3885],[  -1 1975],2.0,0,0.0
2383,2.0,[5312 5873],[  -1 2164],2.0,0,0.0
2384,3.0,[2448 4299 4488],[  -1 1530 1687 2363],4.0,0,0.0
2385,3.0,[2541 3843 6476],[  -1 1698 1862 1908],4.0,0,0.0
2386,3.0,[2483 2839 5858],[  -1 1984 2035],3.0,0,0.0
2387,4.0,[3508 3597 3934 4384],[  -1 2348],2.0,0,0.0
2388,5.0,[2646 3728 4574 6055 9298],[  -1 1540 1589 1968 2090],5.0,0,0.0
2389,6.0,[2791 2933 3207 3339 3643 3739],[  -1 1069 1152 1172 1227 1303 1335 2338],8.0,0,0.0
2390,5.0,[2419 3060 3278 3406 6198],[  -1 2123 2236],3.0,0,0.0
2391,3.0,[2513 4582 4815],[  -1 1979 2073],3.0,0,0.0
2392,6.0,[2847 2896 2897 3110 3445 3716],[  -1 1941 2024 2230],4.0,0,0.0
2393,2.0,[3384 3743],[  -1  787 1185 1320],4.0,0,0.0
2394,2.0,[2404 2811],[  -1    6  897  974  978 1179 1308 1343],8.0,0,0.0
2395,11.0,[2504 2515 2547 2873 2959 3025 3095 3096 3325 3463 4066],"[  -1  274  301  593  612  630  676  687  713 1091 1102 1175 1177 1185
 1192 1267 1289 1298 1402 1458 1472 1500 1720 1749 1796 1946 1997]",27.0,0,0.0
2396,5.0,[2500 3412 3428 3466 5467],[  -1 1068 1575 1847 1929 1955 2210],7.0,0,0.0
2397,2.0,[3761 4127],[  -1 1628 1711],3.0,0,0.0
2398,2.0,[3836 3933],[  -1 1707],2.0,0,0.0
2399,11.0,[2426 2500 2533 2553 2596 2627 2906 3192 3822 7468 8050],[  -1 1854 1915 1975 2051 2182 2301],7.0,0,0.0
2400,4.0,[3299 3317 3994 6061],[  -1 2034],2.0,0,0.0
2401,8.0,[2527 2536 3002 3183 3190 3728 3985 6953],"[  -1 1205 1217 1296 1310 1318 1335 1435 1439 1561 1681 1890 2066 2100
 2197 2330]",16.0,0,0.0
2402,7.0,[2643 2668 2746 2995 3943 5629 6634],[  -1 2047 2114 2140 2159],5.0,0,0.0
2403,17.0,"[2455 2502 2534 2625 2676 2684 2689 2749 2786 3129 3683 3712 4088 4599
 4780 5116 6218]","[  -1 1163 1286 1373 1389 1428 1437 1623 1644 1711 1728 1744 1754 1816
 1863 1877 1931 1961 1992 2020 2067 2072 2112 2185 2206 2353]",26.0,0,0.0
2404,12.0,[2455 2473 2555 2591 2597 2625 2888 2895 3052 3275 3350 5245],[  -1 1304 1308 1361 1376 1421 1430 1438 1601 1730 1768 2147 2372 2394],14.0,0,0.0
2405,3.0,[3582 4478 4766],[  -1 1070 1095 1300 1306 1477],6.0,0,0.0
2406,13.0,[2699 2726 2761 2828 2850 2861 2872 2956 3638 3786 4009 5781 5787],"[  -1  304  549  572  573  633  700  785  841  878  939  947  980  998
 1003 1054 1066 1109 1454 1663 1896 1915 1933]",23.0,0,0.0
2407,10.0,[2544 2595 3851 4108 4517 4678 5004 5606 8025 8096],[  -1 2029 2247 2302 2348],5.0,0,0.0
2408,2.0,[3065 3488],[  -1 2177],2.0,0,0.0
2409,8.0,[2427 2528 2644 2989 3095 3992 4176 4373],"[  -1   80  106  107  110  824  866  969 1046 1657 1849 2079 2220 2295
 2379]",15.0,0,0.0
2410,2.0,[2712 3380],[  -1 1214 1318],3.0,0,0.0
2411,8.0,[2968 3043 3206 3357 3775 4239 4431 5154],[  -1 1562 1580 1864 2267 2313 2314],7.0,0,0.0
2412,2.0,[3085 3605],[  -1 1779],2.0,0,0.0
2413,2.0,[2970 5873],[  -1 2164],2.0,0,0.0
2414,3.0,[2957 3594 3629],[  -1 1782 2304],3.0,0,0.0
2415,3.0,[2436 2797 3014],[  -1 1882 2085 2346],4.0,0,0.0
2416,7.0,[2496 2896 3110 3209 3386 4693 5712],[  -1 1582 1881 1921 1941 2045],6.0,0,0.0
2417,5.0,[2478 2567 3581 4848 4918],[  -1 2293],2.0,0,0.0
2418,7.0,[2850 3248 3389 4010 4161 5787 7468],[  -1 1039 1759 1933 2040 2088 2241],7.0,0,0.0
2419,4.0,[2567 3211 3406 4139],[  -1 2155 2187 2322 2390],5.0,0,0.0
2420,2.0,[2880 4077],[  -1 2290],2.0,0,0.0
2421,12.0,[2573 2574 2585 2666 2720 2902 3138 3535 3620 3711 3988 6988],[  -1 2331 2366],3.0,0,0.0
2422,3.0,[3490 3843 4780],[  -1 1140 1268 1646 1665],5.0,0,0.0
2423,16.0,"[2574 2666 2719 2750 2771 3093 3166 3265 3317 3329 3516 3576 3710 3876
 4027 9026]","[  -1  739  860 1032 1048 1055 1071 1141 1149 1183 1536 1627 1705 1738
 1762 1778 1853 1983 2041 2068 2166 2331]",22.0,0,0.0
2424,5.0,[3087 3143 3263 3966 8345],[  -1 1897 1954 2265 2309],5.0,0,0.0
2425,2.0,[4571 4855],[  -1 1102 1668],3.0,0,0.0
2426,2.0,[3192 4178],[  -1 2399],2.0,0,0.0
2427,3.0,[2528 3992 4723],[  -1   80   89   90 1041 2079 2409],7.0,0,0.0
2428,3.0,[2954 4668 4682],[  -1 1701],2.0,0,0.0
2429,6.0,[2544 2654 3295 3392 5606 7300],[  -1 2348],2.0,0,0.0
2430,9.0,[2471 2514 3172 3293 3770 3890 4007 4084 4856],[  -1 1222 1488 1550 1557 1580 1692 1693 1774 1912 1922],11.0,0,0.0
2431,13.0,[2506 2542 2641 2787 2864 2865 2998 3183 3190 4078 4988 6464 6564],[  -1 1604 1615 1694 1741 1878 1967 2015 2118],9.0,0,0.0
2432,12.0,[2653 2731 2843 2941 2964 2980 3087 3263 3439 4146 5061 6270],[  -1 1697 1725 1823 1894 2038 2201 2207 2266 2313],10.0,0,0.0
2433,3.0,[5003 6048 6564],[  -1 2118],2.0,0,0.0
2434,3.0,[3687 3845 5205],[  -1 2381],2.0,0,0.0
2435,2.0,[3205 4149],[  -1 2265],2.0,0,0.0
2436,8.0,[2629 2897 3305 3507 3586 3950 4976 5094],[  -1 2258 2415],3.0,0,0.0
2437,2.0,[3791 4189],[  -1 1877 2112 2320 2374],5.0,0,0.0
2438,12.0,[2500 2581 2665 3090 3117 3164 3187 3428 3608 4212 4659 8834],[  -1  902 1109 1523 1619 1649 1803 1896 1929],9.0,0,0.0
2439,7.0,[2484 2669 2877 3334 3900 4180 5226],[  -1 2281 2320],3.0,0,0.0
2440,2.0,[3028 3325],[  -1 2037],2.0,0,0.0
2441,8.0,[2595 2762 3130 4510 5003 5624 6382 7300],[  -1 2208 2336],3.0,0,0.0
2442,2.0,[3218 5629],[  -1 1744 1891],3.0,0,0.0
2443,8.0,[2927 2952 2986 3089 3902 4114 6734 8740],[  -1  935  951 1011 1889 2007],6.0,0,0.0
2444,5.0,[2973 3374 3605 4273 6030],[  -1 1339 1378 1486 1634 1671 1746],7.0,0,0.0
2445,2.0,[2680 4537],[  -1 2014 2208],3.0,0,0.0
2446,14.0,[2487 2669 2760 2842 2882 2928 2938 3031 3297 3335 4567 4595 6207 8266],[  -1 1667 1877 2129 2280 2319],6.0,0,0.0
2447,3.0,[2669 4001 5995],[  -1 1906],2.0,0,0.0
2448,7.0,[2571 2778 2830 3501 3613 4488 5659],[  -1 1784 2363 2384],4.0,0,0.0
2449,2.0,[2468 2735],[  -1 2123],2.0,0,0.0
2450,3.0,[2767 3004 3016],[  -1 2077 2119 2123],4.0,0,0.0
2451,19.0,"[2469 2568 2569 2653 2688 2734 2764 2843 2856 2914 2941 2964 3074 3087
 3173 3194 3694 3796 8192]",[  -1 1143 1193 1322 1491 1701 1913 1998 2002 2179 2360],11.0,0,0.0
2452,13.0,[2460 2546 2592 2684 3005 3108 3129 3350 3459 4409 4467 4745 9173],[  -1 1877 1949 2067 2112 2308 2371],7.0,0,0.0
2453,13.0,[2486 2539 2625 2678 2741 2870 2957 3149 3350 3683 4036 4551 8559],[  -1 1623 1835 2072 2308 2352 2371],7.0,0,0.0
2454,9.0,[2730 3240 3562 3929 4139 4330 4665 4906 5239],[  -1 2045 2123 2142 2156],5.0,0,0.0
2455,6.0,[2473 2555 3153 3573 4088 4467],[  -1 2067 2403 2404],4.0,0,0.0
2456,3.0,[2981 3704 4630],[  -1 2159 2319],3.0,0,0.0
2457,2.0,[2787 3519],[  -1 1878],2.0,0,0.0
2458,2.0,[2714 7522],[  -1 2140],2.0,0,0.0
2459,6.0,[2771 2876 3191 3299 3317 3905],[  -1 1930 2036],3.0,0,0.0
2460,8.0,[2649 2684 2715 3005 3197 3274 3529 4796],[  -1 1938 1949 2112 2198 2308 2452],7.0,0,0.0
2461,2.0,[4599 5116],[  -1 2352],2.0,0,0.0
2462,4.0,[2616 4137 4302 4478],[  -1  207 1548],3.0,0,0.0
2463,3.0,[5818 6476 6774],[  -1 2227],2.0,0,0.0
2464,3.0,[2975 3071 3924],[  -1 2259 2311],3.0,0,0.0
2465,5.0,[2519 3258 4137 4582 4652],[  -1 2027 2073 2194 2310],5.0,0,0.0
2466,2.0,[2695 4737],[  -1 1973],2.0,0,0.0
2467,6.0,[2776 4424 4588 4673 5781 7344],[  -1 1085 1932],3.0,0,0.0
2468,22.0,"[2578 2630 2765 2767 2797 2854 3004 3016 3109 3209 3420 3445 3544 3640
 3716 3727 3932 3951 4059 4693 5343 5711]",[  -1 1574 1593 1699 2001 2123 2272 2329 2449],9.0,0,0.0
2469,36.0,"[2493 2512 2568 2653 2688 2745 2843 2862 2878 2914 2979 2980 3001 3044
 3143 3178 3184 3193 3194 3205 3264 3357 3427 3474 3477 3566 3694 3836
 3889 4210 4349 4666 4908 5233 6294 6663]","[  -1  948 1072 1127 1167 1187 1212 1222 1234 1245 1251 1269 1273 1279
 1309 1321 1326 1346 1353 1357 1359 1692 1701 1733 2002 2360 2451]",27.0,0,0.0
2470,3.0,[2653 2731 2980],[  -1 1701 2313],3.0,0,0.0
2471,14.0,[2605 2724 2845 3024 3144 3293 3473 3583 3770 3947 4007 4682 5364 7934],[  -1 1591 1726 1742 2062 2115 2324 2430],8.0,0,0.0
2472,3.0,[3467 4010 5764],[  -1 2241],2.0,0,0.0
2473,5.0,[2555 3052 3573 4467 6218],[  -1 2404 2455],3.0,0,0.0
2474,8.0,[2646 2774 3198 3217 3284 5575 7190 7300],[  -1 2233 2302],3.0,0,0.0
2475,4.0,[3158 3297 3487 6116],[  -1 2192],2.0,0,0.0
2476,4.0,[2582 2898 3124 3632],[  -1 2210],2.0,0,0.0
2477,8.0,[2497 3226 3305 3373 3417 3666 4790 6388],[  -1 2155 2187 2237],4.0,0,0.0
2478,14.0,[2577 2628 2655 2759 3277 3414 3417 3848 4083 4466 4847 4848 6198 6554],[  -1 1349 1400 2085 2102 2237 2254 2287 2288 2417],10.0,0,0.0
2479,2.0,[3761 4127],[  -1 1862],2.0,0,0.0
2480,2.0,[4445 6844],[  -1 1086 1300 1398 1453 1492],6.0,0,0.0
2481,3.0,[2821 2950 8247],[  -1 2317 2363],3.0,0,0.0
2482,14.0,[2769 2827 2867 3045 3699 3775 3859 3864 4431 4473 5285 5625 6691 7383],[  -1 1609 1697 1713 1774 2075 2207 2285 2314],9.0,0,0.0
2483,8.0,[2750 2751 2808 3165 3208 4261 4276 5858],[  -1 1738 1778 1951 1984 2035 2386],7.0,0,0.0
2484,11.0,[2545 2669 2877 3297 3440 3550 3629 4115 4144 4284 7494],[  -1 2032 2136 2281 2320 2341 2374 2439],8.0,0,0.0
2485,2.0,[2669 3663],[  -1 2094],2.0,0,0.0
2486,5.0,[2870 3091 3805 6218 7138],[  -1 2371 2453],3.0,0,0.0
2487,19.0,"[2610 2635 2768 2928 3297 3443 3487 3663 3846 3900 4115 4567 4595 4827
 5498 6635 7090 8104 8398]","[  -1 1673 1679 1907 1937 1938 1991 2148 2159 2192 2280 2315 2320 2325
 2340 2446]",16.0,0,0.0
2488,3.0,[3013 3445 4059],[  -1  950 1070 1073 1443 2024 2230],7.0,0,0.0
2489,4.0,[4137 4171 4445 4582],[  -1  935  965 1171 1246 1399 1406 1936],8.0,0,0.0
2490,2.0,[4177 4377],[  -1 1740 1855 2178],4.0,0,0.0
2491,10.0,[2535 2543 2819 3017 3303 3479 4390 4748 5351 7385],[  -1 1359 1461 1515 1529 1580 1701 1756 1898],9.0,0,0.0
2492,14.0,[2540 2548 2696 2795 2864 3002 3332 3435 3687 4078 4988 6297 6437 6464],[  -1 1328 1604 1772 1843 1878 1916 1934 1973],9.0,0,0.0
2493,3.0,[3193 3836 6407],[  -1 2469],2.0,0,0.0
2494,4.0,[2532 3205 3263 3541],[  -1 1823 1897 2207],4.0,0,0.0
2495,2.0,[3043 5154],[  -1 2313],2.0,0,0.0
2496,9.0,[2735 2798 3110 3445 3641 3716 3931 4059 4283],[  -1 1588 1648 1699 1773 1865 2045 2329 2416],9.0,0,0.0
2497,3.0,[2529 4139 6388],[  -1 2155 2477],3.0,0,0.0
2498,7.0,[2679 2782 2970 3186 3402 4011 5873],[  -1 1736 1804 2211],4.0,0,0.0
2499,10.0,[2821 2860 2970 3126 3363 3381 3560 4183 5659 5967],[  -1 1736 1804 2128 2164 2200 2318],7.0,0,0.0
2500,39.0,"[2533 2559 2560 2596 2647 2665 2681 2805 2831 2906 2946 2983 2999 3124
 3187 3215 3289 3367 3412 3466 3593 3632 3635 3685 4438 4459 4503 4589
 4659 4758 5038 5185 5935 6258 6261 6951 7164 8050 8622]","[  -1  533  612 1109 1130 1134 1419 1620 1647 1785 1805 1842 1847 1900
 1972 2000 2110 2210 2301 2349 2367 2396 2399 2438]",24.0,0,0.0
2501,2.0,[3515 4356],[  -1 1603 1716],3.0,0,0.0
2502,5.0,[2625 3573 3860 5366 8175],[  -1 2308 2353 2403],4.0,0,0.0
2503,3.0,[5067 6476 6933],[  -1 2369],2.0,0,0.0
2504,2.0,[2959 3843],[  -1 2395],2.0,0,0.0
2505,5.0,[2976 3028 3095 3384 3743],[  -1  450  459  711  828  859 1004 1151 1201],9.0,0,0.0
2506,15.0,"[2788 2887 2998 3051 3057 3183 3470 3687 3985 4362 4510 4922 5205 5844
 8255]",[  -1 1439 1890 1967 2015 2029 2381 2431],8.0,0,0.0
2507,2.0,[4010 7468],[  -1 1225 1759 2040 2241],5.0,0,0.0
2508,5.0,[3490 3843 4572 4780 4862],[  -1  676  695  981 1646 1685 1970],7.0,0,0.0
2509,8.0,[2765 3038 3203 3209 3421 4487 5094 5387],"[  -1  114  116  189  213  214  251  324  644  758  884  898 1123 1512
 1524 1585]",16.0,0,0.0
2510,2.0,[2776 4588],[  -1 1027 1038 1085 1134],5.0,0,0.0
2511,7.0,[2576 2722 2799 2824 3414 4665 4812],[  -1 2045 2142 2187],4.0,0,0.0
2512,4.0,[3193 3477 3836 4259],[  -1 1359 2469],3.0,0,0.0
2513,4.0,[2702 3536 3807 4137],[  -1 1979 2073 2195 2391],5.0,0,0.0
2514,6.0,[3021 3171 3261 4309 4668 4856],[  -1 1693 1713 1774 1895 1912 2109 2430],8.0,0,0.0
2515,2.0,[4066 6646],[  -1 1519 2395],3.0,0,0.0
2516,5.0,[3356 3891 5091 5280 6476],[  -1 1599 1835 1873 2087],5.0,0,0.0
2517,3.0,[3219 4599 6342],[  -1 2325],2.0,0,0.0
2518,13.0,[2737 2754 2763 3056 3102 3294 3446 3532 3675 4048 4702 5641 6036],[  -1 1670 1706 1826 1856 2152 2208 2232 2261 2291],10.0,0,0.0
2519,2.0,[4377 4582],[  -1 2465],2.0,0,0.0
2520,3.0,[4139 5875 6417],[  -1  812  963 1881],4.0,0,0.0
2521,3.0,[3137 3328 5352],[  -1 1568 1772],3.0,0,0.0
2522,6.0,[2853 3329 4261 4505 6639 7805],[  -1 1862 2166],3.0,0,0.0
2523,4.0,[3241 3349 4267 5393],[  -1 1509],2.0,0,0.0
2524,5.0,[2767 3004 3039 4781 5213],[  -1 1806 2119],3.0,0,0.0
2525,6.0,[3551 3893 4273 4969 6734 6735],[  -1 1350 1379 1456 1914 2065 2135],7.0,0,0.0
2526,2.0,[2690 5013],[  -1 1510],2.0,0,0.0
2527,10.0,[2580 2865 3183 3190 3246 4865 5003 6953 7083 7301],"[  -1 1540 1589 1637 1670 1681 1689 1694 1710 1724 1814 1826 2003 2048
 2401]",15.0,0,0.0
2528,9.0,[2873 3025 3027 3314 3492 4373 4555 6313 7386],[  -1 2079 2295 2409 2427],5.0,0,0.0
2529,3.0,[3614 3666 4139],[  -1 2155 2204 2497],4.0,0,0.0
2530,8.0,[2692 3308 4633 4665 4762 4906 5239 9105],[  -1 1985 2173 2187 2250],5.0,0,0.0
2531,8.0,[2609 2672 2673 2837 2969 3370 3825 4124],"[  -1 1258 1297 1305 1361 1389 1392 1599 1610 1664 1684 1808 1863 1926
 1992]",15.0,0,0.0
2532,3.0,[3074 3205 3263],[  -1 1897 2265 2494],4.0,0,0.0
2533,26.0,"[2559 2596 2627 2648 2682 2732 2906 2946 3010 3012 3111 3188 3609 3635
 3822 3838 3884 3918 4534 4628 4758 5063 5185 5242 6261 8244]",[  -1 1785 1911 1915 2182 2301 2367 2399 2500],9.0,0,0.0
2534,9.0,[2625 2676 2784 3091 3364 3828 4128 5523 6299],[  -1 1656 1704 1744 2072 2185 2372 2403],8.0,0,0.0
2535,5.0,[2587 3304 3557 5061 7385],[  -1 2491],2.0,0,0.0
2536,5.0,[2594 3002 3985 4610 5759],[  -1 2401],2.0,0,0.0
2537,4.0,[3131 3310 3430 4267],[  -1 1450 1539],3.0,0,0.0
2538,4.0,[2954 3293 4668 4682],[  -1 1701 2171],3.0,0,0.0
2539,6.0,[2556 2689 2721 3037 3563 5113],[  -1 1017 1060 1198 1599 1835 2453],7.0,0,0.0
2540,5.0,[2696 3326 4737 6297 6626],[  -1 1727 1973 2212 2492],5.0,0,0.0
2541,6.0,[4572 5187 6476 6933 8755 8757],[  -1 1698 1862 2074 2385],5.0,0,0.0
2542,4.0,[2639 2641 2865 3002],[  -1 1909 1945 2118 2431],5.0,0,0.0
2543,7.0,[2638 2819 2992 3017 3054 3474 7385],[  -1 1155 1312 1333 1700 1701 2207 2491],8.0,0,0.0
2544,14.0,[2595 2622 2654 2945 2955 3003 3063 3295 3392 3645 4211 5423 5606 7300],[  -1 2262 2336 2348 2407 2429],6.0,0,0.0
2545,5.0,[2669 3297 3747 5226 7590],[  -1 2484],2.0,0,0.0
2546,9.0,[2631 2677 3153 3607 3625 3914 5245 5619 7494],[  -1 2371 2452],3.0,0,0.0
2547,5.0,[2976 3325 3384 3647 4509],[  -1  792  995 1093 1176 1185 1467 1796 1827 1946 1994 1995 2395],13.0,0,0.0
2548,4.0,[2795 3002 4922 6626],[  -1 1168 1405 1595 1858 1878 2492],7.0,0,0.0
2549,6.0,[2605 3021 3606 3798 3947 4784],[  -1 1489 1506 1514 1562 1591 1864 2049],8.0,0,0.0
2550,8.0,[2886 3241 3349 3429 4266 4267 5393 6120],[  -1 1509],2.0,0,0.0
2551,4.0,[3017 3174 3205 3362],[  -1  653  871 1700],4.0,0,0.0
2552,2.0,[3595 7605],[  -1 2229 2377],3.0,0,0.0
2553,6.0,[2627 2905 3124 3192 3838 8622],[  -1 2301 2399],3.0,0,0.0
2554,5.0,[4144 4630 4980 6020 6116],[  -1 1745 1959 2008 2112 2320],6.0,0,0.0
2555,10.0,[2597 2614 2888 3052 3340 3573 5619 5997 6218 6933],[  -1 2372 2404 2455 2473],5.0,0,0.0
2556,2.0,[2689 2786],[  -1 2539],2.0,0,0.0
2557,6.0,[3242 3460 3552 4509 5134 5830],[  -1 1022 1098 1423 1457 1558 1994],7.0,0,0.0
2558,2.0,[2866 4686],[  -1 2179],2.0,0,0.0
2559,13.0,[2582 2665 2732 2852 2898 2946 2983 3187 3215 3412 3608 3822 5935],[  -1  530 1109 1841 1842 1950 2088 2110 2210 2500 2533],11.0,0,0.0
2560,2.0,[5185 6261],[  -1 2500],2.0,0,0.0
2561,2.0,[2765 5094],[  -1 1021 1074 1081 1089 1126 1512 1545 1917],9.0,0,0.0
2562,2.0,[3390 5649],[  -1 1295],2.0,0,0.0
