node_id,node_time,simp_error,ets_error,simp_span,ets_span,added_span,wrongly_added_span,dist_from_sample_centroid0,simp_dist_from_sample_centroid,ets_dist_from_sample_centroid
2340.0,1.0,1.4538498309979238,1.454006995746279,52809707.0,68012987.0,15203280.0,15203280.0,92.77349013929339,93.22293957791413,93.19373852685312
2341.0,1.0,1.4528865382391674,1.4522260650734469,23550558.0,34283954.0,10733396.0,10733396.0,92.77349013929339,92.62390450504155,92.70397088905308
2343.0,1.0,1.779791232340276,1.779666036468894,68374233.0,79332177.0,10957944.0,10957944.0,56.695006509567456,55.441845853641965,55.43442679349708
2344.0,1.0,1.606630197301101,1.6115027013514212,4215914.0,27888634.0,23672720.0,23672720.0,87.71961253979235,88.2891652114945,87.5086785875211
2347.0,1.0,2.547191601361699,2.5472088752362896,59107856.0,92854664.0,33746808.0,33746808.0,41.194929366901654,41.212730113690625,41.212578571618515
2348.0,1.0,2.5457796005779088,2.5452337631190995,40892144.0,100000000.0,59107856.0,59107856.0,41.194929366901654,41.03637276161453,40.99037277960312
2349.0,1.0,3.048706794123977,3.048254330775906,13495897.0,89068543.0,75572646.0,75572646.0,112.4452240245134,112.33661742355171,112.29085612699761
2350.0,1.0,2.5170315600610236,2.5173454553767556,30451610.0,70489740.0,40038130.0,40038130.0,38.022753720781466,38.914932857060805,38.91431377730711
2352.0,1.0,2.800670903846283,2.800567195521643,16281191.0,100000000.0,83718809.0,83718809.0,68.08416821072805,68.0035880639554,67.99486237836243
2353.0,1.0,2.753286931635383,2.7540735108612227,3777283.0,39252781.0,35475498.0,35475498.0,64.46102228326359,63.44062016073496,63.76285128731684
2354.0,1.0,2.663780466863233,2.6624011297618346,68298885.0,82737815.0,14438930.0,14438930.0,51.790317231383526,51.703392841116646,51.54383837504304
2355.0,1.0,2.661416819914724,2.6612139752239345,31701115.0,38659892.0,6958777.0,6958777.0,51.790317231383526,51.470149194725614,51.41152661831524
2356.0,1.0,1.3066850066076088,1.306249302554062,80011325.0,100000000.0,19988675.0,19988675.0,112.497689654799,112.23427658442775,112.27935701825493
2357.0,1.0,1.3079560430584647,1.3087634233566119,19988675.0,73499731.0,53511056.0,53511056.0,112.497689654799,112.36652106079849,112.19314102289519
2358.0,1.0,1.3226735241898375,1.3237767897948876,74353206.0,95457401.0,21104195.0,21104195.0,110.88782749178839,110.88538114081864,110.8104057864396
2359.0,1.0,1.3144551288830801,1.3159497823395538,29993121.0,95334169.0,65341048.0,65341048.0,111.51995504489257,110.79868015620171,110.77288831186165
2361.0,1.0,1.3252064752409782,1.3231386987551033,46593545.0,71596204.0,25002659.0,25002659.0,110.29041305022898,110.74184128232568,111.13705364772015
2363.0,1.0,3.1004687319218185,3.1017493667194582,61399076.0,91336420.0,29937344.0,29937344.0,107.40481810566533,107.34537785708285,107.53977691139619
2364.0,1.0,3.095706653083862,3.096577149533054,38600924.0,60907261.0,22306337.0,22306337.0,107.40481810566533,106.58406318702129,106.60633142276951
2366.0,1.0,1.933336500375327,1.9331901776437754,37788272.0,51424264.0,13635992.0,13635992.0,37.975977392753116,39.00087260723196,39.00691871719024
2367.0,1.0,1.934523828803977,1.9342323578386076,62211728.0,73900334.0,11688606.0,11688606.0,37.975977392753116,38.99531089702456,39.027108124906604
2368.0,1.0,1.837420343840444,1.8385911310562657,53854653.0,100000000.0,46145347.0,46145347.0,48.060602287603984,48.22327869997781,47.98871664507941
2369.0,1.0,1.8368369480825428,1.836980530350601,46145347.0,76405331.0,30259984.0,30259984.0,48.060602287603984,48.69439407812206,48.68865351439636
2370.0,1.0,1.7814984299757186,1.781925016477788,77820061.0,87704346.0,9884285.0,9884285.0,54.902782267055485,55.033475060655434,54.95142242449607
2371.0,1.0,1.776491437588876,1.7758685922419843,36826936.0,54600080.0,17773144.0,17773144.0,54.902782267055485,56.04959042993985,56.157076564201034
2372.0,1.0,1.779381829941068,1.7794741226773847,95315419.0,100000000.0,4684581.0,4684581.0,55.46511754326271,55.33703583629905,55.321804447832186
2374.0,1.0,1.6654334400251878,1.6630891004649095,1794223.0,45782927.0,43988704.0,43988704.0,84.82246225976417,82.85745155426476,83.14187512835576
2376.0,1.0,3.100307482078561,3.0993449002620133,70625783.0,99744312.0,29118529.0,29118529.0,104.95854352708282,105.66759012679071,105.52225902679798
2377.0,1.0,3.0973735349873492,3.095352617445585,29374217.0,100000000.0,70625783.0,70625783.0,104.95854352708282,105.47274150843798,105.21981942015344
2378.0,1.0,2.865484619452478,2.864318932101508,80773838.0,100000000.0,19226162.0,19226162.0,91.48984446644982,90.94876425414044,90.70665408269349
2379.0,1.0,2.8708794095707826,2.8708616064656787,19226162.0,20663776.0,1437614.0,1437614.0,91.48984446644982,91.96953362383499,91.96267886666126
2380.0,1.0,1.427614577790708,1.424880844798437,26217373.0,51005486.0,24788113.0,24788113.0,95.52518881063801,94.7476260795672,95.41969045528934
2382.0,1.0,3.1700711035851596,3.169860736229242,4237408.0,20483868.0,16246460.0,16246460.0,113.33198605009375,112.07038057064449,112.28283764642045
2383.0,1.0,2.7116075994453666,2.711597031196923,82494048.0,100000000.0,17505952.0,17505952.0,57.37793820801089,57.345285746973346,57.3029710430893
2384.0,1.0,2.707848869136849,2.70854321162292,99114553.0,100000000.0,885447.0,885447.0,57.37793820801089,57.20538944797391,57.36228290162088
2387.0,1.0,1.7375419339343143,1.737525119852112,25836311.0,85235088.0,59398777.0,59398777.0,98.18442389627121,97.91364488456142,97.97672610218883
2389.0,1.0,1.722650908000791,1.723313375968437,76015066.0,100000000.0,23984934.0,23984934.0,82.24685225535394,82.04483814841807,81.93744641964679
2390.0,1.0,1.7189891743565713,1.7176437794416755,23984934.0,55672745.0,31687811.0,31687811.0,82.24685225535394,82.61762110159512,82.83751541927906
2391.0,1.0,1.2190929193703162,1.2182371599197925,94275295.0,100000000.0,5724705.0,5724705.0,122.80929830166687,122.89241632579983,122.95641990651195
2392.0,1.0,1.2159281609908763,1.2161237160906488,91802324.0,100000000.0,8197676.0,8197676.0,122.80929830166687,123.53834941960386,123.57065577054954
2393.0,1.0,2.6430739985483713,2.6455548687457306,183129.0,10087017.0,9903888.0,9903888.0,50.889629295529545,50.682588815667636,51.20706597479695
2394.0,1.0,2.645949718497712,2.646102052922903,99816871.0,100000000.0,183129.0,183129.0,50.889629295529545,51.118746012820615,51.133149866969205
2395.0,1.0,2.6606841211027,2.6610955625137716,34339670.0,83250759.0,48911089.0,48911089.0,52.924381573097214,52.38994229418826,52.5118401840494
2397.0,1.0,2.6636106338368433,2.6651195401480314,32628298.0,77883476.0,45255178.0,45255178.0,52.66562569625614,52.584654453654885,52.70626178873877
2398.0,1.0,2.6617060783566986,2.6617993418955037,86488340.0,100000000.0,13511660.0,13511660.0,52.66562569625614,52.400790652907126,52.40205664388117
2400.0,1.0,2.6716787371825346,2.6716725205712004,96899237.0,100000000.0,3100763.0,3100763.0,53.8911057790781,53.12862441397972,53.135125360204746
2401.0,1.0,2.6724792210034076,2.6724521571042903,78762760.0,100000000.0,21237240.0,21237240.0,53.8911057790781,52.959725155216496,52.90711775965657
