0.025,1,0.83071443707229,1.34535492803265
0.025,1,0.838954109734075,1.35385318979985
0.025,1,1.02243189558245,1.39088506479913
0.025,1,0.858704101744057,1.3524071818098
1.1,4,1.02243189558245,1.39088506479913
1.1,4,1.02243189558245,1.39088506479913
1.1,4,1.02243189558245,1.39088506479913
1.1,4,1.02243189558245,1.39088506479913
1.1,4,1.02243189558245,1.39088506479913
1.1,4,1.02243189558245,1.39088506479913
0.2,0,0.185692692851339,0.251923535294294
1.1,4,1.02243189558245,1.39088506479913
